timestamp;custom sunup;custom sundown;AD sunup;AD sundown;AD sunrise;AD sunset
15:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:31;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:33;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:34;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:35;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:36;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:37;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:38;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:39;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:40;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:41;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:42;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:43;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:44;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:45;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:46;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:47;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:48;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:49;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:50;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:51;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:52;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:53;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:54;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:55;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:56;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:57;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:58;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
15:59;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:0;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:1;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:2;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:3;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:4;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:5;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:6;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:7;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:8;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:9;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:10;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:11;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:12;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:13;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:14;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:31;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:33;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:34;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:35;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:36;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:37;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:38;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:39;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:40;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:41;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:42;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:43;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:44;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:45;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:46;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:47;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:48;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:49;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:50;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:51;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:52;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:53;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:54;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:55;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:56;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:57;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:58;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
16:59;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:0;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:1;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:2;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:3;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:4;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:5;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:6;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:7;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:8;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:9;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:10;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:11;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:12;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:13;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:14;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:31;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:33;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:34;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:35;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:36;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:37;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:38;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:39;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:40;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:41;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:42;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:43;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:44;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:45;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:46;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:47;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:48;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:49;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:50;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:51;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:52;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:53;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:54;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:55;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:56;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:57;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:58;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
17:59;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:0;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:1;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:2;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:3;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:4;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:5;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:6;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:7;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:8;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:9;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:10;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:11;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:12;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:13;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:14;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:31;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:33;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:34;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:35;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:36;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:37;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:38;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:39;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:40;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:41;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:42;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:43;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:44;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:45;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:46;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:47;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:48;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:49;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:50;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:51;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:52;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:53;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:54;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:55;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:56;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:57;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:58;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
18:59;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:0;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:1;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:2;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:3;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:4;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:5;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:6;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:7;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:8;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:9;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:10;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:11;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:12;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:13;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:14;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:31;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:33;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:34;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:35;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:36;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:37;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:38;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:39;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:40;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:41;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:42;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:43;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:44;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:45;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:46;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:47;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:48;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:49;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:50;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:51;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:52;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:53;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:54;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:55;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:56;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:57;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:58;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
19:59;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:0;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:1;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:2;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:3;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:4;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:5;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:6;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:7;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:8;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:9;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:10;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:11;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:12;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:13;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:14;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:15;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:16;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:17;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:18;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:19;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:20;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:21;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:22;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:23;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:24;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:25;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:26;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:27;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:28;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:29;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:30;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:31:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:32:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:33:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:34:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:35:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:36:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:37:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:38:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:39:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:40:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:41:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:42:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:43:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:44:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:45:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:46:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:47:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:48:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:49:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:50:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:51:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:52:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:53:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:54:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:55:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:56:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:57:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:58:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
20:59:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:00:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:01:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:02:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:03:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:04:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:05:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:06:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:07:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:08:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:09:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:10:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:11:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:12:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:13:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:14:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:15:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:16:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
21:17:32;True;False;True;False;2020-05-09 05:57:52;2020-05-08 21:18:32
